Timestamp,TrafficCount
2020-01-20 05:30:00,13.00
2020-01-20 06:30:00,18.00
2020-01-20 08:30:00,20.00
2020-01-20 09:30:00,42.00
2020-01-20 10:30:00,223.00
2020-01-20 11:30:00,64.00
2020-01-20 12:30:00,86.00
2020-01-20 13:30:00,122.00
2020-01-20 14:30:00,63.00
2020-01-20 15:30:00,90.00
2020-01-20 16:30:00,120.00
2020-01-20 17:30:00,262.00
2020-01-20 18:30:00,56.00
2020-01-20 19:30:00,15.00
2020-01-20 20:30:00,13.00
2020-01-20 21:30:00,30.00
2020-01-20 22:30:00,2.00
2020-01-21 00:30:00,21.00
2020-01-21 01:30:00,5.00
2020-01-21 03:30:00,24.00
2020-01-21 04:30:00,17.00
2020-01-21 06:30:00,29.00
2020-01-21 07:30:00,70.00
2020-01-21 08:30:00,143.00
2020-01-21 09:30:00,214.00
2020-01-21 10:30:00,353.00
2020-01-21 11:30:00,344.00
2020-01-21 12:30:00,393.00
2020-01-21 13:30:00,413.00
2020-01-21 14:30:00,396.00
2020-01-21 15:30:00,435.00
2020-01-21 16:30:00,229.00
2020-01-21 17:30:00,362.00
2020-01-21 18:30:00,137.00
2020-01-21 19:30:00,120.00
2020-01-21 20:30:00,24.00
2020-01-21 21:30:00,77.00
2020-01-21 22:30:00,8.00
2020-01-21 23:30:00,2.00
2020-01-22 00:30:00,8.00
2020-01-22 01:30:00,40.00
2020-01-22 03:30:00,2.00
2020-01-22 07:30:00,36.00
2020-01-22 08:30:00,150.00
2020-01-22 09:30:00,404.00
2020-01-22 10:30:00,444.00
2020-01-22 11:30:00,551.00
2020-01-22 12:30:00,221.00
2020-01-22 13:30:00,355.00
2020-01-22 14:30:00,381.00
2020-01-22 15:30:00,317.00
2020-01-22 16:30:00,353.00
2020-01-22 17:30:00,282.00
2020-01-22 18:30:00,264.00
2020-01-22 19:30:00,154.00
2020-01-22 20:30:00,90.00
2020-01-22 21:30:00,43.00
2020-01-22 22:30:00,46.00
2020-01-22 23:30:00,14.00
2020-01-23 01:30:00,2.00
2020-01-23 02:30:00,1.00
2020-01-23 07:30:00,12.00
2020-01-23 08:30:00,33.00
2020-01-23 09:30:00,142.00
2020-01-23 10:30:00,340.00
2020-01-23 11:30:00,419.00
2020-01-23 12:30:00,290.00
2020-01-23 13:30:00,231.00
2020-01-23 14:30:00,269.00
2020-01-23 15:30:00,376.00
2020-01-23 16:30:00,233.00
2020-01-23 17:30:00,90.00
2020-01-23 18:30:00,110.00
2020-01-23 19:30:00,133.00
2020-01-23 20:30:00,108.00
2020-01-23 21:30:00,35.00
2020-01-23 22:30:00,21.00
2020-01-23 23:30:00,13.00
2020-01-24 00:30:00,47.00
2020-01-24 01:30:00,18.00
2020-01-24 03:30:00,21.00
2020-01-24 07:30:00,26.00
2020-01-24 08:30:00,75.00
2020-01-24 09:30:00,370.00
2020-01-24 10:30:00,575.00
2020-01-24 11:30:00,329.00
2020-01-24 12:30:00,68.00
2020-01-24 13:30:00,314.00
2020-01-24 14:30:00,62.00
2020-01-24 15:30:00,203.00
2020-01-24 16:30:00,96.00
2020-01-24 17:30:00,136.00
2020-01-24 18:30:00,32.00
2020-01-24 19:30:00,40.00
2020-01-24 20:30:00,2.00
2020-01-24 22:30:00,2.00
2020-01-25 00:30:00,8.00
2020-01-25 07:30:00,2.00
2020-01-25 09:30:00,13.00
2020-01-25 11:30:00,1.00
2020-01-25 12:30:00,10.00
2020-01-25 13:30:00,6.00
2020-01-25 14:30:00,19.00
2020-01-25 15:30:00,11.00
2020-01-25 21:30:00,37.00
2020-01-26 05:30:00,5.00
2020-01-26 07:30:00,8.00
2020-01-26 08:30:00,1.00
2020-01-26 09:30:00,2.00
2020-01-26 10:30:00,10.00
2020-01-26 12:30:00,9.00
2020-01-26 16:30:00,2.00
2020-01-26 17:30:00,3.00
2020-01-26 20:30:00,9.00
2020-01-26 22:30:00,9.00
2020-01-27 01:30:00,9.00
2020-01-27 02:30:00,28.00
2020-01-27 06:30:00,20.00
2020-01-27 07:30:00,28.00
2020-01-27 08:30:00,157.00
2020-01-27 09:30:00,164.00
2020-01-27 10:30:00,214.00
2020-01-27 11:30:00,185.00
2020-01-27 12:30:00,59.00
2020-01-27 13:30:00,253.00
2020-01-27 14:30:00,192.00
2020-01-27 15:30:00,256.00
2020-01-27 16:30:00,146.00
2020-01-27 17:30:00,143.00
2020-01-27 18:30:00,100.00
2020-01-27 19:30:00,20.00
2020-01-27 20:30:00,63.00
2020-01-27 21:30:00,17.00
2020-01-27 22:30:00,19.00
2020-01-27 23:30:00,10.00
2020-01-28 04:30:00,10.00
2020-01-28 05:30:00,1.00
2020-01-28 06:30:00,45.00
