Timestamp,TrafficCount
2020-01-20 00:00:00,68.00
2020-01-20 00:30:00,34.00
2020-01-20 01:30:00,20.00
2020-01-20 02:30:00,101.00
2020-01-20 03:30:00,33.00
2020-01-20 04:30:00,52.00
2020-01-20 05:30:00,33.00
2020-01-20 06:30:00,120.00
2020-01-20 07:30:00,242.00
2020-01-20 08:30:00,1149.00
2020-01-20 09:30:00,3410.00
2020-01-20 10:30:00,3656.00
2020-01-20 11:30:00,5554.00
2020-01-20 12:30:00,2686.00
2020-01-20 13:30:00,3350.00
2020-01-20 14:30:00,4225.00
2020-01-20 15:30:00,3340.00
2020-01-20 16:30:00,3420.00
2020-01-20 17:30:00,1427.00
2020-01-20 18:30:00,869.00
2020-01-20 19:30:00,638.00
2020-01-20 20:30:00,276.00
2020-01-20 21:30:00,302.00
2020-01-20 22:30:00,131.00
2020-01-20 23:30:00,145.00
2020-01-21 00:30:00,103.00
2020-01-21 01:30:00,128.00
2020-01-21 02:30:00,98.00
2020-01-21 03:30:00,61.00
2020-01-21 04:30:00,90.00
2020-01-21 05:30:00,44.00
2020-01-21 06:30:00,159.00
2020-01-21 07:30:00,497.00
2020-01-21 08:30:00,1036.00
2020-01-21 09:30:00,2847.00
2020-01-21 10:30:00,4447.00
2020-01-21 11:30:00,4491.00
2020-01-21 12:30:00,2587.00
2020-01-21 13:30:00,4489.00
2020-01-21 14:30:00,4885.00
2020-01-21 15:30:00,5811.00
2020-01-21 16:30:00,5286.00
2020-01-21 17:30:00,2272.00
2020-01-21 18:30:00,788.00
2020-01-21 19:30:00,337.00
2020-01-21 20:30:00,334.00
2020-01-21 21:30:00,176.00
2020-01-21 22:30:00,224.00
2020-01-21 23:30:00,87.00
2020-01-22 00:30:00,26.00
2020-01-22 01:30:00,49.00
2020-01-22 02:30:00,24.00
2020-01-22 03:30:00,30.00
2020-01-22 04:30:00,15.00
2020-01-22 05:30:00,95.00
2020-01-22 06:30:00,244.00
2020-01-22 07:30:00,434.00
2020-01-22 08:30:00,3657.00
2020-01-22 09:30:00,4756.00
2020-01-22 10:30:00,5119.00
2020-01-22 11:30:00,5650.00
2020-01-22 12:30:00,2487.00
2020-01-22 13:30:00,3339.00
2020-01-22 14:30:00,4652.00
2020-01-22 15:30:00,5763.00
2020-01-22 16:30:00,2658.00
2020-01-22 17:30:00,1599.00
2020-01-22 18:30:00,936.00
2020-01-22 19:30:00,654.00
2020-01-22 20:30:00,319.00
2020-01-22 21:30:00,131.00
2020-01-22 22:30:00,231.00
2020-01-22 23:30:00,84.00
2020-01-23 00:30:00,96.00
2020-01-23 01:30:00,96.00
2020-01-23 02:30:00,58.00
2020-01-23 03:30:00,19.00
2020-01-23 04:30:00,37.00
2020-01-23 05:30:00,58.00
2020-01-23 06:30:00,80.00
2020-01-23 07:30:00,143.00
